"Data","Header","LogDistance","LogTime","LogLatitude","LogLongitude","LogOrigin","LogLatitude2","LogLongitude2","LogOrigin2","LogValidity","LogBottomDepth","SampleChannelDepthUpper","SampleChannelDepthLower","SamplePingAxisInterval","SamplePingAxisIntervalType","SamplePingAxisIntervalUnit","SampleSvThreshold","InstrumentID","CalibrationID","DataAcquisitionID","DataProcessingID","SamplePingAxisIntervalOrigin","DataSaCategory","EchoTypeID","DataType","DataUnit","DataValue","CruiseLocalID","Haul","HerringEchoIntegral","StickleEchoIntegral","HerringCrossSection","StickleCrossSection","HerringDensity","StickleDensity"
"Data","Record",104,"2022-10-04T13:59",56.67488,16.89595,"start",NA,NA,NA,"V",NA,10,55,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",847.3,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,23462.1354751338,33665.5703132141
"Data","Record",113,"2022-10-04T17:01",56.58676,16.93184,"start",NA,NA,NA,"V",NA,10,70,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",172.5,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,4776.60612470269,6853.90166296405
"Data","Record",114,"2022-10-04T17:08",56.59156,16.90293,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",293.4,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,8124.38398253778,11657.5927415284
"Data","Record",115,"2022-10-04T17:15",56.59639,16.87405,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",368.7,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,10209.4763952341,14649.4698152745
"Data","Record",116,"2022-10-04T17:21",56.58755,16.85345,"start",NA,NA,NA,"V",NA,10,60,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",133.2,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,3688.37064237912,5292.40406670615
"Data","Record",117,"2022-10-04T17:28",56.57151,16.84539,"start",NA,NA,NA,"V",NA,10,61,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",52.2,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,6044.39790283732,821.677927201349
"Data","Record",118,"2022-10-04T17:34",56.55556,16.83698,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",138.6,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,16048.9185696025,2181.69656532772
"Data","Record",127,"2022-10-04T20:19",56.51541,16.8839,"start",NA,NA,NA,"V",NA,10,70,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",186.7,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,21618.5649130216,2938.8365710439
"Data","Record",128,"2022-10-04T20:26",56.51051,16.85516,"start",NA,NA,NA,"V",NA,10,65,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",126.8,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,14682.5604229841,1995.95327910213
"Data","Record",129,"2022-10-04T20:33",56.50547,16.82644,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",231.3,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,26782.935534986,3640.8832291508
"Data","Record",130,"2022-10-04T20:40",56.49518,16.80536,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",170.6,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,19754.2965943304,2685.40717204119
"Data","Record",131,"2022-10-04T20:47",56.47925,16.79662,"start",NA,NA,NA,"V",NA,10,61,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",298.6,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,34575.8086932418,4700.24959889507
"Data","Record",132,"2022-10-04T20:53",56.46327,16.78827,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",397.4,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,43188.1663987851,4301.88010403585
"Data","Record",133,"2022-10-04T21:00",56.44723,16.78021,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",484.6,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,52664.7846926303,5245.82561252082
"Data","Record",134,"2022-10-04T21:07",56.43118,16.77218,"start",NA,NA,NA,"V",NA,10,66,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",423.3,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,46002.8959149616,4582.24924015696
"Data","Record",135,"2022-10-04T21:14",56.41519,16.76385,"start",NA,NA,NA,"V",NA,10,66,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",488.7,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,53110.3596353455,5290.20837152069
"Data","Record",143,"2022-10-05T00:15",56.34094,16.74737,"start",NA,NA,NA,"V",NA,10,58,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",2017.8,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,219288.077905054,21842.8124658368
"Data","Record",144,"2022-10-05T00:22",56.32557,16.73593,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1658.9,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,180283.96889518,17957.6972938729
"Data","Record",145,"2022-10-05T00:28",56.31018,16.72444,"start",NA,NA,NA,"V",NA,10,66,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1961.5,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,213169.573203868,21233.3614093264
"Data","Record",146,"2022-10-05T00:35",56.29479,16.71305,"start",NA,NA,NA,"V",NA,10,66,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1482.1,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,153400.30363776,25216.1681330199
"Data","Record",147,"2022-10-05T00:42",56.27943,16.70161,"start",NA,NA,NA,"V",NA,10,65,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1036.5,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,107279.815613345,17634.8142971966
"Data","Record",148,"2022-10-05T00:49",56.26401,16.69027,"start",NA,NA,NA,"V",NA,10,67,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",741.3,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,76726.0273170982,12612.337519066
"Data","Record",149,"2022-10-05T00:56",56.24862,16.67878,"start",NA,NA,NA,"V",NA,10,69,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1035.7,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,107197.014019046,17621.2032490174
"Data","Record",150,"2022-10-05T01:03",56.23328,16.66732,"start",NA,NA,NA,"V",NA,10,68,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",912.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,94476.6190948971,15530.2059724854
"Data","Record",151,"2022-10-05T01:09",56.21785,16.65593,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",745.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,77191.7862850288,12688.8996650741
"Data","Record",152,"2022-10-05T01:16",56.2023,16.65847,"start",NA,NA,NA,"V",NA,10,57,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",990.9,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,102560.124738315,16858.9845509813
"Data","Record",153,"2022-10-05T01:23",56.18928,16.67701,"start",NA,NA,NA,"V",NA,10,52,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1551.5,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,160583.341943178,26396.9265625669
"Data","Record",154,"2022-10-05T01:30",56.17646,16.696,"start",NA,NA,NA,"V",NA,10,47,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1829.2,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,189325.845364139,31121.6616617772
"Data","Record",155,"2022-10-05T01:37",56.16373,16.71521,"start",NA,NA,NA,"V",NA,10,44,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1006.3,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,104154.055428566,17120.9972284312
"Data","Record",156,"2022-10-05T01:43",56.15082,16.73409,"start",NA,NA,NA,"V",NA,10,46,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",460.6,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,47673.0179175171,7836.56098918357
"Data","Record",157,"2022-10-05T01:50",56.13765,16.75223,"start",NA,NA,NA,"V",NA,10,47,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",336.5,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,34828.4206019203,5725.1471403827
"Data","Record",158,"2022-10-05T01:57",56.1242,16.76974,"start",NA,NA,NA,"V",NA,10,46,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",501.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,51937.3000239038,8537.52997041319
"Data","Record",159,"2022-10-05T02:04",56.11083,16.78758,"start",NA,NA,NA,"V",NA,10,42,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",587,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,60755.6698167229,9987.10660149969
"Data","Record",160,"2022-10-05T02:11",56.09748,16.80533,"start",NA,NA,NA,"V",NA,10,40,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",387.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,40138.072836329,6597.95560487492
"Data","Record",161,"2022-10-05T02:18",56.08413,16.82306,"start",NA,NA,NA,"V",NA,10,39,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",433.4,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,44857.7637113589,7373.78535109023
"Data","Record",162,"2022-10-05T02:24",56.07082,16.84089,"start",NA,NA,NA,"V",NA,10,41,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",413.3,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,42777.3736546023,7031.80776558743
"Data","Record",163,"2022-10-05T02:31",56.05766,16.85901,"start",NA,NA,NA,"V",NA,10,41,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",352.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,36515.5030857578,6002.47224703423
"Data","Record",164,"2022-10-05T02:38",56.04449,16.87718,"start",NA,NA,NA,"V",NA,10,43,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",569.2,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,58913.3343435752,9684.26077951214
"Data","Record",165,"2022-10-05T02:45",56.04003,16.90374,"start",NA,NA,NA,"V",NA,10,43,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1006.6,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,104185.106026428,17126.1013714984
"Data","Record",166,"2022-10-05T02:51",56.04046,16.93357,"start",NA,NA,NA,"V",NA,10,42,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1049.7,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,108646.041919274,17859.3965921537
"Data","Record",167,"2022-10-05T02:58",56.04104,16.96325,"start",NA,NA,NA,"V",NA,10,41,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",682.8,"BIAS_2022_SWE",44,0.890829640770459,0.0108128435243721,0.0086068839453125,0.000635533333333333,70671.1607340006,11617.0296209608
"Data","Record",168,"2022-10-05T03:04",56.04135,16.99301,"start",NA,NA,NA,"V",NA,10,37,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",482.9,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,52480.0341066264,5227.42300513063
"Data","Record",169,"2022-10-05T03:11",56.04153,17.02272,"start",NA,NA,NA,"V",NA,10,35,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",434.4,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,47209.2085647516,4702.40744135172
"Data","Record",170,"2022-10-05T03:17",56.0417,17.05245,"start",NA,NA,NA,"V",NA,10,35,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",412,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,44774.8479021124,4459.92602632806
"Data","Record",171,"2022-10-05T03:23",56.04176,17.08216,"start",NA,NA,NA,"V",NA,10,35,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",495.7,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,53871.0973424202,5365.98381371558
"Data","Record",172,"2022-10-05T03:30",56.04183,17.11187,"start",NA,NA,NA,"V",NA,10,35,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",560.4,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,60902.4872920966,6066.36540085982
"Data","Record",173,"2022-10-05T03:36",56.04193,17.1416,"start",NA,NA,NA,"V",NA,10,34,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",526.3,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,57196.6078904897,5697.23074673898
"Data","Record",174,"2022-10-05T03:43",56.04196,17.17136,"start",NA,NA,NA,"V",NA,10,34,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",781.3,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,84909.195791069,8457.62185526727
"Data","Record",175,"2022-10-05T03:49",56.04207,17.20106,"start",NA,NA,NA,"V",NA,10,34,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",765.8,"BIAS_2022_SWE",6,0.778414998607325,0.0095939405762084,0.00716265927083333,0.00088627109375,83224.705153975,8289.83337612143
"Data","Record",176,"2022-10-05T03:56",56.04219,17.23079,"start",NA,NA,NA,"V",NA,10,37,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1272.7,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,147369.831627223,20033.5152863823
"Data","Record",177,"2022-10-05T04:02",56.0423,17.26058,"start",NA,NA,NA,"V",NA,10,40,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1640.5,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,189958.520298939,25823.0390722953
"Data","Record",178,"2022-10-05T04:09",56.04241,17.29027,"start",NA,NA,NA,"V",NA,10,39,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",2178.7,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,252278.346952331,34294.8218389574
"Data","Record",179,"2022-10-05T04:15",56.0425,17.32003,"start",NA,NA,NA,"V",NA,10,40,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1583.7,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,183381.474305047,24928.9527453788
"Data","Record",180,"2022-10-05T04:22",56.04271,17.34979,"start",NA,NA,NA,"V",NA,10,41,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",561.3,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,64994.6464149921,8835.39886088346
"Data","Record",181,"2022-10-05T04:28",56.04309,17.37944,"start",NA,NA,NA,"V",NA,10,39,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",821.8,"BIAS_2022_SWE",5,0.854797926393678,0.0141305123218579,0.007382116875,0.000897690833333333,95158.7393975423,12935.9180186603
"Data","Record",182,"2022-10-05T04:34",56.04345,17.40923,"start",NA,NA,NA,"V",NA,10,42,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",417.9,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,11571.8475334102,16604.3217678416
"Data","Record",183,"2022-10-05T04:41",56.04362,17.43895,"start",NA,NA,NA,"V",NA,10,45,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",200.1,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,5540.86310465512,7950.5259290383
"Data","Record",184,"2022-10-05T04:47",56.0438,17.46866,"start",NA,NA,NA,"V",NA,10,44,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",20.9,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,578.730829021949,830.414752208398
"Data","Record",185,"2022-10-05T04:53",56.04398,17.49842,"start",NA,NA,NA,"V",NA,10,42,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",99.3,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,2749.66369961146,3945.46339207148
"Data","Record",186,"2022-10-05T05:00",56.04421,17.52812,"start",NA,NA,NA,"V",NA,10,39,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",89.4,"BIAS_2022_SWE",4,0.164178989779457,0.0339542430285965,0.005929079140625,0.000854565357142857,2475.52804375896,3552.10903576224
"Data","Record",187,"2022-10-05T05:06",56.04444,17.55786,"start",NA,NA,NA,"V",NA,10,41,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",698.8,"BIAS_2022_SWE",43,0,0.0280372720582809,0,0.0008818025,0,22218.6325331655
"Data","Record",188,"2022-10-05T05:13",56.04454,17.58761,"start",NA,NA,NA,"V",NA,10,51,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",360.1,"BIAS_2022_SWE",43,0,0.0280372720582809,0,0.0008818025,0,11449.5271539681
"Data","Record",189,"2022-10-05T05:19",56.04462,17.61737,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",8.8,"BIAS_2022_SWE",43,0,0.0280372720582809,0,0.0008818025,0,279.79960831691
"Data","Record",190,"2022-10-05T05:25",56.04467,17.64709,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",17.4,"BIAS_2022_SWE",43,0,0.0280372720582809,0,0.0008818025,0,553.240134626617
"Data","Record",191,"2022-10-05T05:32",56.04472,17.67689,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",17,"BIAS_2022_SWE",43,0,0.0280372720582809,0,0.0008818025,0,540.521970612212
"Data","Record",192,"2022-10-05T05:38",56.0448,17.70662,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",20.6,"BIAS_2022_SWE",9,0.0144388264863432,0.0499014393254779,0.00368212125,0.000948334895833333,80.7794761290573,1083.97324048857
"Data","Record",193,"2022-10-05T05:44",56.04488,17.73633,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",26,"BIAS_2022_SWE",9,0.0144388264863432,0.0499014393254779,0.00368212125,0.000948334895833333,101.95467860949,1368.12156566518
"Data","Record",194,"2022-10-05T05:51",56.05195,17.75707,"start",NA,NA,NA,"V",NA,10,64,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",27.1,"BIAS_2022_SWE",9,0.0144388264863432,0.0499014393254779,0.00368212125,0.000948334895833333,106.26814578143,1426.00363190486
"Data","Record",195,"2022-10-05T05:59",56.06858,17.75831,"start",NA,NA,NA,"V",NA,10,65,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",6.2,"BIAS_2022_SWE",9,0.0144388264863432,0.0499014393254779,0.00368212125,0.000948334895833333,24.3122695145706,326.244373350928
"Data","Record",196,"2022-10-05T06:06",56.08523,17.75894,"start",NA,NA,NA,"V",NA,10,67,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",422.8,"BIAS_2022_SWE",9,0.0144388264863432,0.0499014393254779,0.00368212125,0.000948334895833333,1657.93992754201,22247.7614601245
"Data","Record",204,"2022-10-05T08:43",56.12115,17.89218,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",1818,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,234893.262951634,33831.5696741992
"Data","Record",205,"2022-10-05T08:50",56.13461,17.87469,"start",NA,NA,NA,"V",NA,10,47,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",49.2,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,6356.84738020923,915.573832767108
"Data","Record",206,"2022-10-05T08:57",56.14814,17.85733,"start",NA,NA,NA,"V",NA,10,36,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",25.7,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,3320.54832665401,478.257063051111
"Data","Record",207,"2022-10-05T09:05",56.16174,17.84026,"start",NA,NA,NA,"V",NA,10,30,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",96.2,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,12429.4454873197,1790.2073721991
"Data","Record",208,"2022-10-05T09:12",56.17545,17.82338,"start",NA,NA,NA,"V",NA,10,29,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",13.7,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,1770.09774611517,254.946372132304
"Data","Record",209,"2022-10-05T09:19",56.18911,17.80626,"start",NA,NA,NA,"V",NA,10,32,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",3.3,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,426.37390964818,61.4104400026718
"Data","Record",210,"2022-10-05T09:26",56.20283,17.78936,"start",NA,NA,NA,"V",NA,10,32,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",0.6,"BIAS_2022_SWE",10,0.893615090491618,0.015245461576705,0.00691629982954545,0.0008192421875,77.5225290269419,11.1655345459403
