Instrument,Header,InstrumentFrequency,InstrumentTransducerLocation,InstrumentTransducerManufacturer,InstrumentTransducerModel,InstrumentTransducerSerial,InstrumentTransducerBeamType,InstrumentTransducerDepth,InstrumentTransducerOrientation,InstrumentTransducerPSI,InstrumentTransducerBeamAngleMajor,InstrumentTransducerBeamAngleMinor,InstrumentTransceiverManufacturer,InstrumentTransceiverModel,InstrumentTransceiverSerial,InstrumentTransceiverFirmware,InstrumentComments,InstrumentID
Instrument,Record,38,AB,Simrad,ES38-7,,S2,,elevation 0° azimuth 0° rotation 0°,,,,Simrad,WBT,,,,I1
Calibration,Header,CalibrationDate,CalibrationAcquisitionMethod,CalibrationProcessingMethod,CalibrationAccuracyEstimate,CalibrationReport,CalibrationComments,CalibrationID
Calibration,Record,2020-10-03,SS,EK80,0.06,,,C1
DataAcquisition,Header,DataAcquisitionSoftwareName,DataAcquisitionSoftwareVersion,DataAcquisitionStoredDataFormat,DataAcquisitionPingDutyCycle,DataAcquisitionComments,DataAcquisitionID
DataAcquisition,Record,EK80,,RAW,continuous pinging at 1 per second,,DA1
DataProcessing,Header,DataProcessingSoftwareName,DataProcessingSoftwareVersion,DataProcessingTriwaveCorrection,DataProcessingChannelID,DataProcessingBandwidth,DataProcessingFrequency,DataProcessingTransceiverPower,DataProcessingTransmitPulseLength,DataProcessingOnAxisGain,DataProcessingOnAxisGainUnit,DataProcessingSaCorrection,DataProcessingAbsorption,DataProcessingAbsorptionDescription,DataProcessingSoundSpeed,DataProcessingSoundSpeedDescription,DataProcessingTransducerPSI,DataProcessingComments,DataProcessingID
DataProcessing,Record,LSSS,2.12.0,NA,2,,38,2000,1.024,22,dB,,,estimated by EK80,,,3,,DP1
EchoType,Header,EchoTypeStratum,EchoTypeComments,EchoTypeSpeciesCode,EchoTypeSpeciesCategory,EchoTypeID
Cruise,Header,CruiseSurvey,CruiseCountry,CruisePlatform,CruiseStartDate,CruiseEndDate,CruiseOrganisation,CruiseLocalID
Cruise,Record,BIAS,SE,77SE,2022-10-02,2022-10-17,189,BIAS_2022_SWE
Data,Header,LogDistance,LogTime,LogLatitude,LogLongitude,LogOrigin,LogLatitude2,LogLongitude2,LogOrigin2,LogValidity,LogBottomDepth,SampleChannelDepthUpper,SampleChannelDepthLower,SamplePingAxisInterval,SamplePingAxisIntervalType,SamplePingAxisIntervalUnit,SampleSvThreshold,InstrumentID,CalibrationID,DataAcquisitionID,DataProcessingID,SamplePingAxisIntervalOrigin,DataSaCategory,EchoTypeID,DataType,DataUnit,DataValue,CruiseLocalID
Data,Record,174,2022-10-05T03:43,56.04196,17.17136,start,,,,V,,10,34,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,781.3,BIAS_2022_SWE
Data,Record,175,2022-10-05T03:49,56.04207,17.20106,start,,,,V,,10,34,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,765.8,BIAS_2022_SWE
Data,Record,176,2022-10-05T03:56,56.04219,17.23079,start,,,,V,,10,37,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1272.7,BIAS_2022_SWE
Data,Record,177,2022-10-05T04:02,56.0423,17.26058,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1640.5,BIAS_2022_SWE
Data,Record,178,2022-10-05T04:09,56.04241,17.29027,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,2178.7,BIAS_2022_SWE
Data,Record,179,2022-10-05T04:15,56.0425,17.32003,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1583.7,BIAS_2022_SWE
Data,Record,180,2022-10-05T04:22,56.04271,17.34979,start,,,,V,,10,41,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,561.3,BIAS_2022_SWE
Data,Record,181,2022-10-05T04:28,56.04309,17.37944,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,821.8,BIAS_2022_SWE
Data,Record,182,2022-10-05T04:34,56.04345,17.40923,start,,,,V,,10,42,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,417.9,BIAS_2022_SWE
Data,Record,183,2022-10-05T04:41,56.04362,17.43895,start,,,,V,,10,45,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,200.1,BIAS_2022_SWE
Data,Record,184,2022-10-05T04:47,56.0438,17.46866,start,,,,V,,10,44,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,20.9,BIAS_2022_SWE
Data,Record,185,2022-10-05T04:53,56.04398,17.49842,start,,,,V,,10,42,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,99.3,BIAS_2022_SWE
Data,Record,186,2022-10-05T05:00,56.04421,17.52812,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,89.4,BIAS_2022_SWE
Data,Record,187,2022-10-05T05:06,56.04444,17.55786,start,,,,V,,10,41,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,698.8,BIAS_2022_SWE
Data,Record,188,2022-10-05T05:13,56.04454,17.58761,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,360.1,BIAS_2022_SWE
Data,Record,189,2022-10-05T05:19,56.04462,17.61737,start,,,,V,,10,59,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,8.8,BIAS_2022_SWE
Data,Record,190,2022-10-05T05:25,56.04467,17.64709,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,17.4,BIAS_2022_SWE
Data,Record,191,2022-10-05T05:32,56.04472,17.67689,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,17,BIAS_2022_SWE
Data,Record,192,2022-10-05T05:38,56.0448,17.70662,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,20.6,BIAS_2022_SWE
Data,Record,193,2022-10-05T05:44,56.04488,17.73633,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,26,BIAS_2022_SWE
Data,Record,194,2022-10-05T05:51,56.05195,17.75707,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,27.1,BIAS_2022_SWE
Data,Record,195,2022-10-05T05:59,56.06858,17.75831,start,,,,V,,10,65,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,6.2,BIAS_2022_SWE
Data,Record,196,2022-10-05T06:06,56.08523,17.75894,start,,,,V,,10,67,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,422.8,BIAS_2022_SWE
Data,Record,204,2022-10-05T08:43,56.12115,17.89218,start,,,,V,,10,59,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1818,BIAS_2022_SWE
Data,Record,205,2022-10-05T08:50,56.13461,17.87469,start,,,,V,,10,47,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,49.2,BIAS_2022_SWE
Data,Record,206,2022-10-05T08:57,56.14814,17.85733,start,,,,V,,10,36,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,25.7,BIAS_2022_SWE
Data,Record,207,2022-10-05T09:05,56.16174,17.84026,start,,,,V,,10,30,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,96.2,BIAS_2022_SWE
Data,Record,208,2022-10-05T09:12,56.17545,17.82338,start,,,,V,,10,29,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,13.7,BIAS_2022_SWE
Data,Record,209,2022-10-05T09:19,56.18911,17.80626,start,,,,V,,10,32,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,3.3,BIAS_2022_SWE
Data,Record,210,2022-10-05T09:26,56.20283,17.78936,start,,,,V,,10,32,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,0.6,BIAS_2022_SWE
Data,Record,211,2022-10-05T09:34,56.21661,17.77267,start,,,,V,,10,30,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,7.1,BIAS_2022_SWE
Data,Record,212,2022-10-05T09:41,56.23057,17.75664,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,48.8,BIAS_2022_SWE
Data,Record,213,2022-10-05T09:48,56.24708,17.75584,start,,,,V,,10,44,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,52.7,BIAS_2022_SWE
Data,Record,214,2022-10-05T09:55,56.26374,17.7576,start,,,,V,,10,47,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,4.5,BIAS_2022_SWE
Data,Record,215,2022-10-05T10:01,56.28034,17.75831,start,,,,V,,10,48,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,926.8,BIAS_2022_SWE
Data,Record,216,2022-10-05T10:08,56.29701,17.75884,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,138.7,BIAS_2022_SWE
Data,Record,217,2022-10-05T10:15,56.31363,17.75939,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,8.6,BIAS_2022_SWE
Data,Record,218,2022-10-05T10:22,56.33027,17.76001,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,80,BIAS_2022_SWE
Data,Record,219,2022-10-05T10:29,56.3469,17.76052,start,,,,V,,10,52,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,18.9,BIAS_2022_SWE
Data,Record,220,2022-10-05T10:35,56.36356,17.76093,start,,,,V,,10,52,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1225.2,BIAS_2022_SWE
Data,Record,228,2022-10-05T13:06,56.4394,17.8646,start,,,,V,,10,54,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,21.2,BIAS_2022_SWE
Data,Record,230,2022-10-05T13:21,56.43531,17.805,start,,,,V,,10,52,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,5.1,BIAS_2022_SWE
Data,Record,231,2022-10-05T13:28,56.43313,17.7752,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,348.2,BIAS_2022_SWE
Data,Record,232,2022-10-05T13:35,56.43095,17.74542,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,157.5,BIAS_2022_SWE
Data,Record,233,2022-10-05T13:43,56.42856,17.71576,start,,,,V,,10,48,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,950.6,BIAS_2022_SWE
Data,Record,234,2022-10-05T13:50,56.42622,17.68606,start,,,,V,,10,46,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,472.8,BIAS_2022_SWE
Data,Record,235,2022-10-05T13:58,56.42407,17.65622,start,,,,V,,10,46,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,110.9,BIAS_2022_SWE
Data,Record,236,2022-10-05T14:05,56.42189,17.6265,start,,,,V,,10,43,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,29.9,BIAS_2022_SWE
Data,Record,237,2022-10-05T14:13,56.41965,17.59677,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,110.5,BIAS_2022_SWE
Data,Record,238,2022-10-05T14:20,56.41749,17.56702,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,153.6,BIAS_2022_SWE
Data,Record,239,2022-10-05T14:27,56.41545,17.53722,start,,,,V,,10,41,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,136,BIAS_2022_SWE
Data,Record,240,2022-10-05T14:35,56.41339,17.50745,start,,,,V,,10,44,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,241.8,BIAS_2022_SWE
Data,Record,241,2022-10-05T14:42,56.41149,17.4776,start,,,,V,,10,45,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,21.4,BIAS_2022_SWE
Data,Record,242,2022-10-05T14:50,56.40941,17.44783,start,,,,V,,10,48,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,41,BIAS_2022_SWE
Data,Record,243,2022-10-05T14:57,56.40712,17.41811,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,43.5,BIAS_2022_SWE
Data,Record,244,2022-10-05T15:05,56.40493,17.38842,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,63.9,BIAS_2022_SWE
Data,Record,245,2022-10-05T15:12,56.40286,17.35859,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,51.1,BIAS_2022_SWE
Data,Record,246,2022-10-05T15:20,56.40075,17.32888,start,,,,V,,10,49,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,26.6,BIAS_2022_SWE
Data,Record,247,2022-10-05T15:27,56.40453,17.30114,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,4.8,BIAS_2022_SWE
Data,Record,253,2022-10-05T17:58,56.47503,17.38354,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,285.9,BIAS_2022_SWE
Data,Record,254,2022-10-05T18:05,56.47481,17.35622,start,,,,V,,10,60,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,413.1,BIAS_2022_SWE
Data,Record,255,2022-10-05T18:16,56.47526,17.32622,start,,,,V,,10,56,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,572.4,BIAS_2022_SWE
Data,Record,256,2022-10-05T18:24,56.4799,17.30005,start,,,,V,,10,57,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,772.1,BIAS_2022_SWE
Data,Record,257,2022-10-05T18:32,56.49648,17.30036,start,,,,V,,10,58,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,850,BIAS_2022_SWE
Data,Record,258,2022-10-05T18:40,56.51313,17.30144,start,,,,V,,10,58,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,529,BIAS_2022_SWE
Data,Record,259,2022-10-05T18:47,56.52975,17.30123,start,,,,V,,10,57,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,573.9,BIAS_2022_SWE
Data,Record,260,2022-10-05T18:54,56.54639,17.30072,start,,,,V,,10,56,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,554.7,BIAS_2022_SWE
Data,Record,261,2022-10-05T19:02,56.56305,17.30022,start,,,,V,,10,55,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,411.2,BIAS_2022_SWE
Data,Record,262,2022-10-05T19:09,56.57969,17.29947,start,,,,V,,10,56,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,683.4,BIAS_2022_SWE
Data,Record,263,2022-10-05T19:16,56.59631,17.29899,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,409.9,BIAS_2022_SWE
Data,Record,264,2022-10-05T19:23,56.61295,17.2989,start,,,,V,,10,70,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,286.2,BIAS_2022_SWE
Data,Record,273,2022-10-05T21:59,56.66182,17.31853,start,,,,V,,10,72,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,228.2,BIAS_2022_SWE
Data,Record,274,2022-10-05T22:06,56.66203,17.34872,start,,,,V,,10,67,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,231.3,BIAS_2022_SWE
Data,Record,275,2022-10-05T22:13,56.66236,17.37895,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,133.3,BIAS_2022_SWE
Data,Record,276,2022-10-05T22:19,56.66253,17.40915,start,,,,V,,10,76,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,122.5,BIAS_2022_SWE
Data,Record,277,2022-10-05T22:26,56.6627,17.43935,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,234.8,BIAS_2022_SWE
Data,Record,278,2022-10-05T22:33,56.66285,17.46954,start,,,,V,,10,78,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,290.7,BIAS_2022_SWE
Data,Record,279,2022-10-05T22:39,56.66301,17.49973,start,,,,V,,10,78,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,233.3,BIAS_2022_SWE
Data,Record,280,2022-10-05T22:46,56.66305,17.52997,start,,,,V,,10,81,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,245.3,BIAS_2022_SWE
Data,Record,281,2022-10-05T22:53,56.66299,17.56021,start,,,,V,,10,83,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,297.4,BIAS_2022_SWE
Data,Record,282,2022-10-05T22:59,56.66275,17.59037,start,,,,V,,10,82,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,285.4,BIAS_2022_SWE
Data,Record,283,2022-10-05T23:06,56.66257,17.62061,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,243.3,BIAS_2022_SWE
Data,Record,284,2022-10-05T23:13,56.66645,17.64848,start,,,,V,,10,68,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,290.3,BIAS_2022_SWE
Data,Record,285,2022-10-05T23:20,56.68274,17.65142,start,,,,V,,10,76,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,219.6,BIAS_2022_SWE
Data,Record,286,2022-10-05T23:27,56.69937,17.65141,start,,,,V,,10,82,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,172,BIAS_2022_SWE
Data,Record,287,2022-10-05T23:34,56.71599,17.65143,start,,,,V,,10,86,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,155.1,BIAS_2022_SWE
Data,Record,288,2022-10-05T23:42,56.73263,17.65156,start,,,,V,,10,86,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,101.4,BIAS_2022_SWE
Data,Record,289,2022-10-05T23:49,56.74925,17.65135,start,,,,V,,10,87,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,94.5,BIAS_2022_SWE
Data,Record,290,2022-10-05T23:56,56.76588,17.65105,start,,,,V,,10,88,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,272,BIAS_2022_SWE
Data,Record,297,2022-10-06T02:39,56.84895,17.71066,start,,,,V,,10,89,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,186.4,BIAS_2022_SWE
Data,Record,298,2022-10-06T02:48,56.84826,17.68033,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,177.5,BIAS_2022_SWE
Data,Record,299,2022-10-06T02:56,56.8509,17.65167,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,257.7,BIAS_2022_SWE
Data,Record,300,2022-10-06T03:04,56.86723,17.64954,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,276.8,BIAS_2022_SWE
Data,Record,301,2022-10-06T03:11,56.88384,17.65051,start,,,,V,,10,95,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,338.9,BIAS_2022_SWE
Data,Record,302,2022-10-06T03:18,56.90051,17.65116,start,,,,V,,10,98,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,281.6,BIAS_2022_SWE
Data,Record,303,2022-10-06T03:25,56.91714,17.65184,start,,,,V,,10,100,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,291.3,BIAS_2022_SWE
Data,Record,304,2022-10-06T03:32,56.93378,17.65247,start,,,,V,,10,101,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,272.6,BIAS_2022_SWE
Data,Record,305,2022-10-06T03:39,56.95041,17.65314,start,,,,V,,10,103,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,287.5,BIAS_2022_SWE
Data,Record,306,2022-10-06T03:46,56.96704,17.65353,start,,,,V,,10,104,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,170,BIAS_2022_SWE
Data,Record,307,2022-10-06T03:53,56.98368,17.65403,start,,,,V,,10,105,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,131.9,BIAS_2022_SWE
Data,Record,308,2022-10-06T04:00,57.00034,17.6546,start,,,,V,,10,112,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,98.9,BIAS_2022_SWE
Data,Record,309,2022-10-06T04:06,57.01685,17.65751,start,,,,V,,10,110,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,63,BIAS_2022_SWE
Data,Record,310,2022-10-06T04:13,57.03342,17.66068,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,53.5,BIAS_2022_SWE
Data,Record,311,2022-10-06T04:20,57.04996,17.66419,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,93.2,BIAS_2022_SWE
Data,Record,312,2022-10-06T04:27,57.0665,17.66793,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,326.4,BIAS_2022_SWE
Data,Record,313,2022-10-06T04:34,57.08297,17.67155,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1155.2,BIAS_2022_SWE
Data,Record,314,2022-10-06T04:41,57.09954,17.67502,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,1334.2,BIAS_2022_SWE
Data,Record,315,2022-10-06T04:48,57.11605,17.67855,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,95.8,BIAS_2022_SWE
Data,Record,316,2022-10-06T04:54,57.13122,17.68179,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,154.7,BIAS_2022_SWE
Data,Record,317,2022-10-06T05:01,57.14933,17.68557,start,,,,V,,10,109,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,72.4,BIAS_2022_SWE
Data,Record,318,2022-10-06T05:08,57.16593,17.68899,start,,,,V,,10,110,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,44,BIAS_2022_SWE
Data,Record,319,2022-10-06T05:15,57.18243,17.69259,start,,,,V,,10,110,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,91.2,BIAS_2022_SWE
Data,Record,320,2022-10-06T05:22,57.19891,17.69667,start,,,,V,,10,108,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,176.6,BIAS_2022_SWE
Data,Record,321,2022-10-06T05:30,57.21533,17.70124,start,,,,V,,10,113,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,98.8,BIAS_2022_SWE
Data,Record,322,2022-10-06T05:37,57.23177,17.70603,start,,,,V,,10,112,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,309.2,BIAS_2022_SWE
Data,Record,323,2022-10-06T05:44,57.24822,17.71105,start,,,,V,,10,106,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,477.9,BIAS_2022_SWE
Data,Record,328,2022-10-06T07:29,57.29635,17.79544,start,,,,V,,10,106,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,822.6,BIAS_2022_SWE
Data,Record,329,2022-10-06T07:38,57.29942,17.76673,start,,,,V,,10,105,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,689.4,BIAS_2022_SWE
Data,Record,330,2022-10-06T07:47,57.30612,17.73937,start,,,,V,,10,105,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,358.7,BIAS_2022_SWE
Data,Record,331,2022-10-06T07:56,57.32166,17.73203,start,,,,V,,10,103,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,530.5,BIAS_2022_SWE
Data,Record,332,2022-10-06T08:03,57.33798,17.73767,start,,,,V,,10,101,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,353.5,BIAS_2022_SWE
Data,Record,333,2022-10-06T08:10,57.35438,17.74314,start,,,,V,,10,102,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,125.9,BIAS_2022_SWE
Data,Record,334,2022-10-06T08:18,57.37079,17.74832,start,,,,V,,10,104,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,452.1,BIAS_2022_SWE
Data,Record,335,2022-10-06T08:25,57.38717,17.75372,start,,,,V,,10,102,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,732.2,BIAS_2022_SWE
Data,Record,336,2022-10-06T08:33,57.40361,17.75863,start,,,,V,,10,102,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,422,BIAS_2022_SWE
Data,Record,337,2022-10-06T08:40,57.41987,17.76468,start,,,,V,,10,98,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,569.9,BIAS_2022_SWE
Data,Record,338,2022-10-06T08:47,57.43482,17.77798,start,,,,V,,10,97,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,687.8,BIAS_2022_SWE
Data,Record,339,2022-10-06T08:53,57.44969,17.79199,start,,,,V,,10,100,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,284.9,BIAS_2022_SWE
